14	de	de	IN	LOCATION	de	amod	15	12	['P1,1457 2319 1487 2342']
15	Janeiro	Janeiro	NNP	LOCATION	Janeiro	dobj	12	12	['P1,1497 2320 1605 2346']
16	,	,	,	O	,	_	0	12	['P1,1497 2320 1605 2346']
17	Av	Av	NNP	O	Av	appos	15	12	['P1,1616 2319 1658 2342']
18	.	.	.	O	.	_	0	12	['P1,1616 2319 1658 2342']

1	Brig.	Brig.	NNP	O	Brig.	_	0	13	['P1,1671 2320 1736 2349']
2	Trompowski	Trompowski	NNP	PERSON	Trompowski	dep	1	13	['P1,1750 2319 1919 2349']
3	,	,	,	O	,	_	0	13	['P1,1750 2319 1919 2349']

1	S/N	SlN	NNP	O	S/N	_	0	14	['P1,719 2360 773 2387']
2	,	,	,	O	,	_	0	14	['P1,719 2360 773 2387']
3	Cidade	Cidade	NNP	ORGANIZATION	Cidade	nn	4	14	['P1,787 2360 881 2384']
4	Universitaria	Universitaria	NNP	ORGANIZATION	Universitaria	appos	1	14	['P1,894 2360 1075 2387']
5	,	,	,	O	,	_	0	14	['P1,894 2360 1075 2387']
6	Rio	Rio	NNP	LOCATION	Rio	nn	8	14	['P1,1087 2361 1133 2384']
7	de	de	IN	LOCATION	de	amod	8	14	['P1,1145 2360 1175 2383']
8	Janeiro	Janeiro	NNP	LOCATION	Janeiro	appos	1	14	['P1,1185 2361 1294 2387']
9	,	,	,	O	,	_	0	14	['P1,1185 2361 1294 2387']
10	RJ	RJ	NN	O	rj	appos	1	14	['P1,1305 2361 1348 2387']
11	,	,	,	O	,	_	0	14	['P1,1305 2361 1348 2387']
12	Brazil	Brazil	NNP	LOCATION	Brazil	appos	1	14	['P1,1359 2360 1441 2383']
13	b		NN	O	b	dep	12	14	['P1,234 2394 246 2409']
14	Museu	Museu	FW	PERSON	museu	nn	13	14	['P1,255 2402 342 2424']
15	de	de	FW	PERSON	de	nn	13	14	['P1,355 2401 385 2424']
16	Minerais	Minerais	FW	PERSON	minerais	dep	13	14	['P1,395 2402 514 2425']
17	e	e	SYM	O	e	dep	18	14	['P1,527 2409 540 2425']
18	Rochas	Rochas	NNPS	O	Rochas	dep	1	14	['P1,550 2401 655 2428']
19	,	,	,	O	,	_	0	14	['P1,550 2401 655 2428']
20	Instituto	Instituto	NNP	PERSON	Instituto	nn	22	14	['P1,666 2402 776 2425']
21	de	de	IN	PERSON	de	amod	22	14	['P1,788 2401 818 2424']
22	Geogra?a	Geografi	NNP	PERSON	Geogra?a	appos	18	14	['P1,831 2401 971 2431']
23	,	a,	,	O	,	_	0	14	['P1,831 2401 971 2431']
24	Universidade	Universidade	NNP	ORGANIZATION	Universidade	nn	27	14	['P1,985 2401 1159 2425']
25	Federal	Federal	NNP	ORGANIZATION	Federal	nn	27	14	['P1,1170 2401 1275 2425']
26	de	de	NNP	ORGANIZATION	de	nn	27	14	['P1,1286 2401 1316 2424']
27	Uberlandia	Uberlandia	NNP	ORGANIZATION	Uberlandia	appos	18	14	['P1,1330 2401 1486 2428']
28	,	,	,	O	,	_	0	14	['P1,1330 2401 1486 2428']
29	Av	Av	NNP	O	Av	appos	18	14	['P1,1497 2401 1540 2424']
30	.	.	.	O	.	_	0	14	['P1,1497 2401 1540 2424']

1	Joao	Joao	NNP	PERSON	Joao	nn	2	15	['P1,1551 2401 1616 2425']
2	Naves	Naves	NNP	PERSON	Naves	_	0	15	['P1,1627 2402 1708 2425']
3	de	de	IN	PERSON	de	_	0	15	['P1,1720 2401 1750 2424']
4	Avilla	Avilla	NNP	PERSON	Avilla	prep_de	2	15	['P1,1760 2393 1839 2424']
5	2160	2160	CD	DATE	2160	num	4	15	['P1,1850 2401 1924 2428']
6	,	,	,	O	,	_	0	15	['P1,1850 2401 1924 2428']

1	Sta	Sta	NN	O	sta	_	0	16	['P1,763 2442 811 2466']
2	.	.	.	O	.	_	0	16	['P1,763 2442 811 2466']

1	Monica	Monica	NNP	PERSON	Monica	nn	6	17	['P1,823 2442 931 2469']
2	,	,	,	O	,	_	0	17	['P1,823 2442 931 2469']
3	Uberlandia	Uberlandia	NNP	LOCATION	Uberlandia	appos	6	17	['P1,946 2442 1102 2469']
4	,	,	,	O	,	_	0	17	['P1,946 2442 1102 2469']
5	Minas	Minas	NNP	ORGANIZATION	Minas	appos	6	17	['P1,1114 2443 1197 2465']
6	Gerais	Gerais	NNP	ORGANIZATION	Gerais	_	0	17	['P1,1209 2442 1304 2469']
7	,	,	,	O	,	_	0	17	['P1,1209 2442 1304 2469']
8	Brazil	Brazil	NNP	LOCATION	Brazil	appos	6	17	['P1,1315 2442 1397 2465']

1	C	'	NN	O	c	_	0	18	['P1,198 2481 208 2492']
2	Museo	Museo	NNP	O	Museo	nn	6	18	['P1,217 2484 305 2506']
3	Argentino	Argentino	NNP	O	Argentino	nn	6	18	['P1,315 2483 447 2513']
4	de	de	IN	O	de	amod	6	18	['P1,459 2483 489 2506']
5	Ciencias	Ciencias	NNP	O	Ciencias	nn	6	18	['P1,502 2483 616 2507']
6	Naturales	Naturales	NNP	O	Naturales	dep	1	18	['P1,625 2483 756 2506']
7	?	"	CD	NUMBER	?	dep	6	18	['P1,772 2483 940 2506']
8	Bernardino	Bernardino	NNP	O	Bernardino	nn	10	18	['P1,772 2483 940 2506']
9	Rivadavia	Rivadavia	NNP	O	Rivadavia	nn	10	18	['P1,951 2483 1113 2510']
10	?	"	NNP	O	?	dep	1	18	['P1,951 2483 1113 2510']
11	,	,	,	O	,	_	0	18	['P1,951 2483 1113 2510']
12	Av	Av	NNP	O	Av	appos	10	18	['P1,1124 2483 1166 2506']
13	.	.	.	O	.	_	0	18	['P1,1124 2483 1166 2506']

1	Angel	Angel	NNP	PERSON	Angel	nn	2	19	['P1,1178 2475 1257 2513']
2	Gallardo	Galla>do	NNP	PERSON	Gallardo	nsubj	25	19	['P1,1268 2483 1387 2507']
3	470	470	CD	NUMBER	470	num	2	19	['P1,1399 2483 1455 2510']
4	,	,	,	O	,	_	0	19	['P1,1399 2483 1455 2510']
5	C1405DJR	CI405DJR	NN	O	c1405djr	appos	2	19	['P1,1469 2483 1622 2510']
6	,	,	,	O	,	_	0	19	['P1,1469 2483 1622 2510']
7	Buenos	Buenos	NNP	LOCATION	Buenos	nn	8	19	['P1,1633 2484 1731 2506']
8	Aires	Aires	NNP	LOCATION	Aires	appos	2	19	['P1,1740 2483 1818 2510']
9	,	,	,	O	,	_	0	19	['P1,1740 2483 1818 2510']
10	Argentina	Argentina	NNP	LOCATION	Argentina	nn	14	19	['P1,1829 2483 1961 2513']
11	d		NN	O	d	nn	14	19	['P1,302 2517 313 2532']
12	Setor	Setor	NNP	O	Setor	nn	14	19	['P1,323 2524 393 2548']
13	de	de	IN	O	de	amod	14	19	['P1,403 2524 434 2547']
14	Herpetologia	Herpetologia	NNP	O	Herpetologia	appos	2	19	['P1,444 2524 627 2554']
15	,	,	,	O	,	_	0	19	['P1,444 2524 627 2554']
16	Departamento	Departamento	NNP	PERSON	Departamento	nn	18	19	['P1,639 2525 829 2554']
17	de	de	IN	PERSON	de	amod	18	19	['P1,841 2524 871 2547']
18	Vertebrados	Vertebrados	NNP	PERSON	Vertebrados	appos	2	19	['P1,884 2524 1052 2551']
19	,	,	,	O	,	_	0	19	['P1,884 2524 1052 2551']
20	Museu	Museu	NNP	ORGANIZATION	Museu	nn	21	19	['P1,1064 2525 1152 2548']
21	Nacional	Nacional	NNP	ORGANIZATION	Nacional	appos	2	19	['P1,1162 2524 1291 2551']
22	,	,	,	O	,	_	0	19	['P1,1162 2524 1291 2551']
23	Universidade	Unive>sidade	NNP	O	Universidade	nn	24	19	['P1,1306 2524 1480 2548']
24	Federal	Federal	NNP	O	Federal	appos	2	19	['P1,1491 2524 1596 2548']
25	do	do	VBP	O	do	_	0	19	['P1,1607 2524 1639 2548']
26	Rio	Rio	NNP	LOCATION	Rio	dobj	25	19	['P1,1649 2525 1695 2548']
27	de	de	IN	LOCATION	de	amod	26	19	['P1,1708 2524 1738 2547']
28	Janeiro	Janeiro	NNP	LOCATION	Janeiro	dep	26	19	['P1,1748 2525 1857 2551']
29	,	,	,	O	,	_	0	19	['P1,1748 2525 1857 2551']

1	Quinta	Quinta	NNP	O	Quinta	nn	5	20	['P1,658 2566 748 2595']
2	da	da	NNP	O	da	nn	5	20	['P1,760 2565 792 2589']
3	Boa	Boa	NNP	O	Boa	nn	5	20	['P1,803 2566 856 2589']
4	Vista	Vista	NNP	O	Vista	nn	5	20	['P1,869 2566 934 2589']
5	s/n	sin	NN	O	s/n	_	0	20	['P1,947 2565 991 2593']
6	,	,	,	O	,	_	0	20	['P1,947 2565 991 2593']
7	Rio	Rio	NNP	LOCATION	Rio	nn	9	20	['P1,1003 2566 1048 2589']
8	de	de	IN	LOCATION	de	amod	9	20	['P1,1061 2565 1091 2589']
9	Janeiro	Janeiro	NNP	LOCATION	Janeiro	appos	5	20	['P1,1101 2566 1202 2589']
10	RJ	RJ	NN	LOCATION	rj	dep	5	20	['P1,1213 2566 1250 2589']
11	20940-040	20940-040	CD	NUMBER	20940-040	num	10	20	['P1,1259 2565 1409 2593']
12	,	,	,	O	,	_	0	20	['P1,1259 2565 1409 2593']
13	Brazil	Brazil	NNP	LOCATION	Brazil	appos	10	20	['P1,1421 2565 1502 2589']

1	9	'	CD	NUMBER	9	num	4	21	['P1,218 2604 228 2615']
2	Departamento	Departamento	NNP	O	Departamento	nn	4	21	['P1,237 2607 427 2636']
3	de	de	IN	O	de	amod	4	21	['P1,439 2606 469 2629']
4	Zoologia	Zoologia	NNP	O	Zoologia	nsubj	8	21	['P1,480 2606 607 2636']
5	,	,	,	O	,	_	0	21	['P1,480 2606 607 2636']
6	Universidade	Universidade	NNP	ORGANIZATION	Universidade	nn	7	21	['P1,622 2606 796 2630']
7	Federal	Federal	NNP	ORGANIZATION	Federal	appos	4	21	['P1,807 2606 912 2629']
8	do	do	VBP	ORGANIZATION	do	_	0	21	['P1,922 2606 954 2629']
9	Estado	Estado	NNP	ORGANIZATION	Estado	nsubj	10	21	['P1,965 2606 1057 2629']
10	do	do	VBP	O	do	ccomp	8	21	['P1,1069 2606 1101 2629']
11	Rio	Rio	NNP	LOCATION	Rio	nn	13	21	['P1,1112 2607 1158 2629']
12	de	de	IN	LOCATION	de	amod	13	21	['P1,1170 2606 1200 2629']
13	Janeiro	Janeiro	NNP	LOCATION	Janeiro	dobj	10	21	['P1,1210 2607 1319 2633']
14	,	,	,	O	,	_	0	21	['P1,1210 2607 1319 2633']
15	Av	Av	NNP	O	Av	appos	13	21	['P1,1330 2606 1477 2629']
16	.	.	.	O	.	_	0	21	['P1,1330 2606 1477 2629']

1	Pasteur	Pasteur	NNP	O	Pasteur	_	0	22	['P1,1330 2606 1477 2629']
2	296	296	CD	NUMBER	296	num	1	22	['P1,1487 2606 1544 2633']
3	,	,	,	O	,	_	0	22	['P1,1487 2606 1544 2633']
4	Urca	Urea	NNP	O	Urca	nn	8	22	['P1,1559 2607 1631 2633']
5	,	,	,	O	,	_	0	22	['P1,1559 2607 1631 2633']
6	Rio	Rio	NNP	LOCATION	Rio	appos	8	22	['P1,1642 2607 1688 2629']
7	de	de	IN	LOCATION	de	amod	8	22	['P1,1700 2606 1730 2629']
8	Janeiro	Janeiro	NNP	LOCATION	Janeiro	appos	1	22	['P1,1741 2607 1849 2633']
9	,	,	,	O	,	_	0	22	['P1,1741 2607 1849 2633']
10	Brazil	Brazil	NNP	LOCATION	Brazil	appos	1	22	['P1,1861 2606 1942 2629']

1	?	M	NNP	O	?	nn	3	23	['P1,609 2640 737 2671']
2	Museum	useum	NNP	O	Museum	nn	3	23	['P1,609 2640 737 2671']
3	Victoria	Victoria	NNP	O	Victoria	dep	22	23	['P1,750 2648 863 2674']
4	,	,	,	O	,	_	0	23	['P1,750 2648 863 2674']
5	PO	PO	NNP	MISC	PO	nn	6	23	['P1,874 2647 918 2671']
6	Box	Box	NNP	MISC	Box	appos	3	23	['P1,929 2648 982 2671']
7	666	666	CD	NUMBER	666	num	6	23	['P1,993 2647 1048 2674']
8	,	,	,	O	,	_	0	23	['P1,993 2647 1048 2674']
9	Melbourne	Melbourne	NNP	LOCATION	Melbourne	appos	3	23	['P1,1060 2647 1212 2674']
10	,	,	,	O	,	_	0	23	['P1,1060 2647 1212 2674']
11	Victoria	Victoria	NNP	LOCATION	Victoria	appos	3	23	['P1,1226 2648 1331 2671']
12	3001	3001	CD	NUMBER	3001	num	11	23	['P1,1343 2647 1416 2674']
13	,	,	,	O	,	_	0	23	['P1,1343 2647 1416 2674']
14	Australia	Australia	NNP	LOCATION	Australia	nn	16	23	['P1,1427 2647 1550 2671']
15	g	s	NN	O	g	nn	16	23	['P1,515 2686 526 2701']
16	School	School	NN	ORGANIZATION	school	appos	3	23	['P1,536 2688 626 2712']
17	of	of	IN	ORGANIZATION	of	_	0	23	['P1,637 2688 667 2718']
18	Geosciences	Geosciences	NNP	ORGANIZATION	Geosciences	prep_of	16	23	['P1,674 2688 844 2715']
19	,	,	,	O	,	_	0	23	['P1,674 2688 844 2715']
20	PO	PO	NNP	O	PO	appos	3	23	['P1,856 2689 899 2712']
21	Box	Box	NNP	O	Box	dep	22	23	['P1,910 2689 963 2712']
22	28E	28E	NN	O	28e	_	0	23	['P1,973 2688 1033 2715']
23	,	,	,	O	,	_	0	23	['P1,973 2688 1033 2715']
24	Monash	Monash	NNP	ORGANIZATION	Monash	nn	25	23	['P1,1045 2688 1152 2712']
25	University	University	NNP	ORGANIZATION	University	appos	22	23	['P1,1166 2689 1306 2718']
26	,	,	,	O	,	_	0	23	['P1,1166 2689 1306 2718']
27	Victoria	Victoria	NNP	PERSON	Victoria	appos	22	23	['P1,1320 2689 1425 2712']
28	3800	3800	CD	NUMBER	3800	num	27	23	['P1,1437 2688 1510 2715']
29	,	,	,	O	,	_	0	23	['P1,1437 2688 1510 2715']
30	Australia	Australia	NNP	LOCATION	Australia	appos	22	23	['P1,1521 2688 1644 2712']

1	Received	Received	VBN	O	receive	_	0	24	['P1,626 2754 748 2777']
2	7	7	CD	DATE	7	dobj	1	24	['P1,760 2755 775 2777']
3	February	February	NNP	DATE	February	tmod	1	24	['P1,787 2754 906 2784']
4	2005	2005	CD	DATE	2005	num	3	24	['P1,919 2754 992 2782']
5	;	;	:	O	;	_	0	24	['P1,919 2754 992 2782']
6	accepted	accepted	VBN	O	accept	parataxis	1	24	['P1,1006 2754 1121 2784']
7	in	in	IN	O	in	_	0	24	['P1,1133 2754 1158 2777']
8	revised	revised	JJ	O	revised	amod	9	24	['P1,1169 2754 1264 2777']
9	form	form	NN	O	form	prep_in	6	24	['P1,1276 2754 1340 2777']
10	26	26	CD	DATE	26	dep	9	24	['P1,1352 2754 1383 2778']
11	May	May	NNP	DATE	May	tmod	6	24	['P1,1395 2755 1455 2784']
12	2006	2006	CD	DATE	2006	num	11	24	['P1,1468 2754 1533 2778']

1	Available	Available	JJ	O	available	amod	2	25	['P1,842 2795 967 2819']
2	online	online	NN	O	online	_	0	25	['P1,980 2795 1062 2819']
3	7	7	CD	DATE	7	dep	2	25	['P1,1074 2796 1088 2819']
4	November	November	NNP	DATE	November	tmod	3	25	['P1,1101 2795 1241 2819']
5	2006	2006	CD	DATE	2006	num	4	25	['P1,1252 2795 1317 2819']

1	Abstract	Abstract	JJ	O	abstract	_	0	26	['P1,6 2937 144 2964']

1	An	An	DT	O	a	det	5	27	['P1,56 3029 101 3055']
2	updated	updated	VBN	O	update	amod	5	27	['P1,113 3028 239 3063']
3	,	,	,	O	,	_	0	27	['P1,113 3028 239 3063']
4	annotated	annotated	JJ	O	annotated	amod	5	27	['P1,255 3028 400 3055']
5	list	list	NN	O	list	nsubjpass	36	27	['P1,413 3028 458 3055']
6	of	of	IN	O	of	_	0	27	['P1,471 3028 504 3055']
7	all	all	DT	O	all	det	8	27	['P1,516 3028 551 3055']
8	tetrapods	tetrapods	NNS	O	tetrapod	prep_of	5	27	['P1,565 3028 701 3063']
9	from	from	IN	O	from	_	0	27	['P1,715 3028 787 3055']
10	the	the	DT	O	the	det	16	27	['P1,800 3028 845 3055']
11	Adamantina	Adamantina	NNP	O	Adamantina	nn	16	27	['P1,859 3028 1049 3060']
12	,	,	,	O	,	_	0	27	['P1,859 3028 1049 3060']
13	Uberaba	Uberaba	NNP	LOCATION	Uberaba	nn	16	27	['P1,1063 3028 1190 3055']
14	and	and	CC	O	and	_	0	27	['P1,1204 3028 1256 3055']
15	Marflia	Marilia	NNP	O	Marflia	nn	16	27	['P1,1270 3027 1380 3055']
16	formations	formations	NNS	O	formation	prep_from	8	27	['P1,1393 3028 1553 3055']
17	(	(	CD	NUMBER	(	num	20	27	['P1,1569 3029 1670 3061']
18	Bauru	Bauru	NNP	ORGANIZATION	Bauru	nn	20	27	['P1,1569 3029 1670 3061']
19	Group	Group	NNP	ORGANIZATION	Group	nn	20	27	['P1,1685 3029 1799 3063']
20	)	)	NN	O	)	tmod	8	27	['P1,1685 3029 1799 3063']
21	,	,	,	O	,	_	0	27	['P1,1685 3029 1799 3063']
22	which	which	WDT	O	which	nsubj	23	27	['P1,1814 3028 1904 3055']
23	constitute	constitute	VBP	O	constitute	rcmod	20	27	['P1,1918 3028 2062 3055']
24	some	some	DT	O	some	dobj	23	27	['P1,2077 3037 2154 3055']
25	of	of	IN	O	of	_	0	27	['P1,6 3073 38 3100']
26	the	the	DT	O	the	det	27	27	['P1,57 3073 102 3099']
27	best	best	JJS	O	best	prep_of	24	27	['P1,121 3073 181 3099']
28	studied	studied	VBN	O	study	partmod	27	27	['P1,200 3073 306 3099']
29	Upper	Upper	NNP	O	Upper	nn	31	27	['P1,325 3074 418 3107']
30	Cretaceous	Cretaceous	JJ	O	cretaceous	amod	31	27	['P1,437 3073 601 3099']
31	units	units	NNS	O	unit	dobj	28	27	['P1,620 3073 692 3099']
32	in	in	IN	O	in	_	0	27	['P1,711 3073 739 3099']
33	Brazil	Brazil	NNP	LOCATION	Brazil	prep_in	31	27	['P1,758 3073 857 3104']
34	,	,	,	O	,	_	0	27	['P1,758 3073 857 3104']
35	is	is	VBZ	O	be	auxpass	36	27	['P1,877 3073 900 3099']
36	presented	presented	VBN	O	present	_	0	27	['P1,919 3073 1069 3107']
37	.	.	.	O	.	_	0	27	['P1,919 3073 1069 3107']

1	Tetrapod	Tetrapod	JJ	MISC	tetrapod	amod	2	28	['P1,1090 3073 1222 3107']
2	diversity	diversity	NN	O	diversity	nsubj	8	28	['P1,1241 3073 1370 3107']
3	in	in	IN	O	in	_	0	28	['P1,1388 3073 1417 3099']
4	the	the	DT	O	the	det	6	28	['P1,1435 3073 1480 3099']
5	Bauru	Bauru	NNP	LOCATION	Bauru	nn	6	28	['P1,1499 3074 1589 3099']
6	Group	Group	NNP	O	Group	prep_in	2	28	['P1,1609 3073 1702 3107']
7	is	is	VBZ	O	be	cop	8	28	['P1,1721 3073 1745 3099']
8	remarkable	remarkable	JJ	O	remarkable	ccomp	29	28	['P1,1763 3073 1939 3104']
9	,	,	,	O	,	_	0	28	['P1,1763 3073 1939 3104']
10	including	including	VBG	O	include	_	0	28	['P1,1960 3073 2100 3107']
11	an	an	DT	O	a	det	12	28	['P1,2120 3081 2154 3099']
12	admixture	admixture	NN	O	admixture	prep_including	8	28	['P1,6 3118 156 3144']
13	of	of	IN	O	of	_	0	28	['P1,168 3118 200 3144']
14	typically	typically	RB	O	typically	advmod	15	28	['P1,214 3118 344 3152']
15	austral	austral	JJ	O	austral	amod	17	28	['P1,360 3118 458 3144']
16	Gondwanan	Gondwanan	NNP	O	Gondwanan	nn	17	28	['P1,473 3118 652 3144']
17	taxa	taxa	NN	O	taxa	prep_of	12	28	['P1,666 3122 729 3144']
18	(	(	CD	NUMBER	(	num	21	28	['P1,744 3119 816 3152']
19	e.g.	e.g.	FW	O	e.g.	nn	21	28	['P1,744 3119 816 3152']
20	,	,	,	O	,	_	0	28	['P1,744 3119 816 3152']
21	abelisaurids	abelisaurids	NNS	O	abelisaurid	dep	17	28	['P1,833 3118 1018 3149']
22	,	,	,	O	,	_	0	28	['P1,833 3118 1018 3149']
23	notosuchians	notosuchians	NNS	O	notosuchian	nn	24	28	['P1,1034 3118 1239 3150']
24	)	)	NN	O	)	nsubj	29	28	['P1,1034 3118 1239 3150']
25	and	and	CC	O	and	_	0	28	['P1,1256 3118 1309 3144']
26	boreal	boreal	NN	O	boreal	nn	28	28	['P1,1323 3118 1416 3144']
27	Gondwanan	Gondwanan	JJ	O	gondwanan	amod	28	28	['P1,1431 3118 1610 3144']
28	forms	forms	NNS	O	form	nsubj	29	28	['P1,1624 3118 1710 3144']
29	(	(	VBP	O	(	_	0	28	['P1,1727 3119 1799 3152']
30	e.g.	e.g.	FW	O	e.g.	dobj	29	28	['P1,1727 3119 1799 3152']
31	,	,	,	O	,	_	0	28	['P1,1727 3119 1799 3152']
32	carcharodontosaurids	carcharodontosaurids	FW	O	carcharodontosaurids	nn	33	28	['P1,1815 3118 2154 3150']
33	)	)	FW	O	)	appos	30	28	['P1,1815 3118 2154 3150']
34	.	.	.	O	.	_	0	28	['P1,1815 3118 2154 3150']

1	Of	Of	IN	O	of	_	0	29	['P1,6 3163 46 3190']
2	note	note	NN	O	note	prep_of	3	29	['P1,64 3167 127 3190']
3	is	is	VBZ	O	be	_	0	29	['P1,148 3163 172 3190']
4	the	the	DT	O	the	det	5	29	['P1,192 3163 237 3190']
