1	Aphanoptyxis	Aphanoptyxis	FW	O	aphanoptyxis	_	0	7	['P1,1735 543 1951 579']
2	andersoni	andersoni	FW	O	andersoni	nn	3	7	['P1,195 601 344 630']
3	nom	nom	FW	O	nom	dep	1	7	['P1,352 608 432 628']
4	.	.	.	O	.	_	0	7	['P1,352 608 432 628']

1	nov.	nov.	RB	DATE	nov.	advmod	20	8	['P1,444 607 523 632']
2	,	,	,	O	,	_	0	8	['P1,444 607 523 632']
3	of	of	IN	O	of	_	0	8	['P1,535 597 570 626']
4	Early	Early	JJ	O	early	amod	9	8	['P1,577 597 663 632']
5	Cretaceous	Cretaceous	JJ	O	cretaceous	amod	9	8	['P1,673 596 850 625']
6	(	(	NN	O	(	nn	9	8	['P1,861 592 1078 629']
7	Hauterivian	Hauterivian	JJ	O	hauterivian	amod	9	8	['P1,861 592 1078 629']
8	)	)	NN	O	)	nn	9	8	['P1,861 592 1078 629']
9	age	age	NN	O	age	prep_of	20	8	['P1,1089 600 1142 627']
10	from	from	IN	O	from	prep	20	8	['P1,1151 591 1230 619']
11	near	near	IN	O	near	pcomp	10	8	['P1,1240 598 1310 618']
12	Ono	Ono	NNP	O	Ono	nn	15	8	['P1,1321 589 1399 622']
13	,	,	,	O	,	_	0	8	['P1,1321 589 1399 622']
14	northern	northern	JJ	O	northern	amod	15	8	['P1,1411 588 1551 617']
15	California	California	NNP	LOCATION	California	pobj	11	8	['P1,1562 585 1734 619']
16	,	,	,	O	,	_	0	8	['P1,1562 585 1734 619']
17	is	is	VBZ	O	be	cop	20	8	['P1,1745 585 1769 613']
18	the	the	DT	O	the	det	20	8	['P1,1779 585 1828 613']
19	earliest	earliest	JJS	O	earliest	amod	20	8	['P1,1838 584 1951 612']
20	Aphanoptyxis	Aphanoptyxis	NN	MISC	aphanoptyxi	_	0	8	['P1,195 643 410 679']
21	recorded	recorded	VBN	O	record	partmod	20	8	['P1,422 639 561 669']
22	in	in	IN	O	in	_	0	8	['P1,573 639 603 667']
23	the	the	DT	O	the	det	25	8	['P1,615 638 664 667']
24	western	western	JJ	O	western	amod	25	8	['P1,676 642 798 666']
25	hemisphere	hemisphere	NN	O	hemisphere	prep_in	21	8	['P1,809 635 1003 671']
26	;	;	:	O	;	_	0	8	['P1,809 635 1003 671']
27	A.	A.	NN	O	a.	nn	29	8	['P1,1017 635 1051 662']
28	califomica	californica	NN	O	califomica	nn	29	8	['P1,1066 633 1231 669']
29	sp	sp	NN	O	sp	dep	20	8	['P1,1244 640 1286 667']
30	.	.	.	O	.	_	0	8	['P1,1244 640 1286 667']

1	nov.	nov.	RB	DATE	nov.	advmod	36	9	['P1,1300 640 1378 664']
2	,	,	,	O	,	_	0	9	['P1,1300 640 1378 664']
3	of	of	IN	O	of	_	0	9	['P1,1392 630 1428 659']
4	Late	Late	JJ	O	late	amod	6	9	['P1,1437 631 1508 658']
5	Cretaceous	Cretaceous	JJ	O	cretaceous	amod	6	9	['P1,1521 629 1698 657']
6	(	(	NN	O	(	prep_of	36	9	['P1,1711 626 1885 663']
7	Turonian	Turonian	JJ	O	turonian	amod	9	9	['P1,1711 626 1885 663']
8	)	)	NN	O	)	nn	9	9	['P1,1711 626 1885 663']
9	age	age	NN	O	age	dep	6	9	['P1,1898 634 1951 661']
10	from	from	IN	O	from	_	0	9	['P1,196 685 273 713']
11	near	near	IN	O	near	amod	23	9	['P1,290 692 360 712']
12	the	the	DT	O	the	det	13	9	['P1,378 683 426 711']
13	city	city	NN	O	city	dep	11	9	['P1,444 682 501 717']
14	of	of	IN	O	of	_	0	9	['P1,520 681 555 710']
15	Hombrook	Hornbroo	NNP	LOCATION	Hombrook	prep_of	13	9	['P1,570 679 763 712']
16	,	k,	,	O	,	_	0	9	['P1,570 679 763 712']
17	Siskiyou	Siskiyou	NNP	ORGANIZATION	Siskiyou	nn	18	9	['P1,783 677 918 713']
18	Co.	Co.	NNP	ORGANIZATION	Co.	prep_of	13	9	['P1,936 677 992 705']
19	and	and	CC	O	and	_	0	9	['P1,1011 675 1071 704']
20	Little	Little	NNP	LOCATION	Little	nn	22	9	['P1,1089 674 1175 703']
21	Cow	Cow	NNP	LOCATION	Cow	nn	22	9	['P1,1194 674 1268 702']
22	Creek	Creek	NNP	LOCATION	Creek	prep_of	13	9	['P1,1286 672 1380 701']
23	valley	valley	NN	O	valley	prep_from	9	9	['P1,1398 671 1491 707']
24	near	near	IN	O	near	_	0	9	['P1,1509 679 1579 699']
25	Redding	Redding	NNP	LOCATION	Redding	prep_near	23	9	['P1,1598 669 1742 704']
26	,	,	,	O	,	_	0	9	['P1,1598 669 1742 704']
27	Shasta	Shasta	NNP	ORGANIZATION	Shasta	nn	28	9	['P1,1762 668 1866 697']
28	Co.	Co.	NNP	ORGANIZATION	Co.	nsubj	36	9	['P1,1885 667 1950 700']
29	,	,	,	O	,	_	0	9	['P1,1885 667 1950 700']
30	northern	northern	JJ	O	northern	amod	31	9	['P1,196 726 335 755']
31	California	California	NNP	LOCATION	California	appos	28	9	['P1,349 723 519 757']
32	,	,	,	O	,	_	0	9	['P1,349 723 519 757']
33	is	is	VBZ	O	be	cop	36	9	['P1,534 723 557 751']
34	the	the	DT	O	the	det	36	9	['P1,571 722 619 751']
35	youngest	youngest	JJS	O	youngest	amod	36	9	['P1,632 725 775 758']
36	Aphanoptyxis	Aphanoptyxis	NN	MISC	aphanoptyxi	_	0	9	['P1,788 720 1004 756']
37	recorded	recorded	VBN	O	record	partmod	36	9	['P1,1016 716 1166 746']
38	.	.	.	O	.	_	0	9	['P1,1016 716 1166 746']

1	Nerinella	?rinella	NNP	PERSON	Nerinella	nn	2	10	['P1,1181 715 1325 744']
2	santana	santana	NNP	O	santana	_	0	10	['P1,1337 719 1458 743']
3	sp	sp	NN	O	sp	dep	2	10	['P1,1472 721 1514 749']
4	.	.	.	O	.	_	0	10	['P1,1472 721 1514 749']

1	nov.	nov.	NN	DATE	nov.	nsubj	2	11	['P1,1529 721 1597 741']
2	is	is	VBZ	O	be	_	0	11	['P1,1612 711 1635 740']
3	from	from	IN	O	from	_	0	11	['P1,1649 711 1727 739']
4	the	the	DT	O	the	det	5	11	['P1,1740 710 1788 739']
5	Turonian	Turonian	NN	MISC	turonian	prep_from	2	11	['P1,1801 709 1952 738']
6	of	of	IN	O	of	_	0	11	['P1,197 768 232 797']
7	the	the	DT	O	the	det	10	11	['P1,238 768 286 796']
8	Santa	Santa	NNP	LOCATION	Santa	nn	10	11	['P1,296 768 386 796']
9	Ana	Ana	NNP	LOCATION	Ana	nn	10	11	['P1,395 766 463 794']
10	Mountains	Mountains	NNPS	LOCATION	Mountains	prep_of	5	11	['P1,472 764 647 793']
11	near	near	IN	O	near	_	0	11	['P1,657 772 727 791']
12	Los	Los	NNP	LOCATION	Los	nn	16	11	['P1,736 763 795 790']
13	Angeles	Angeles	NNP	LOCATION	Angeles	nn	16	11	['P1,805 761 939 797']
14	,	,	,	O	,	_	0	11	['P1,805 761 939 797']
15	southern	southern	JJ	O	southern	amod	16	11	['P1,950 759 1091 788']
16	California	California	NNP	LOCATION	California	prep_near	10	11	['P1,1099 757 1271 787']
17	.	.	.	O	.	_	0	11	['P1,1099 757 1271 787']

1	No	No	DT	MISC	no	det	6	12	['P1,1283 757 1333 785']
2	North	North	JJ	MISC	north	amod	6	12	['P1,1343 755 1442 784']
3	American	American	JJ	MISC	american	amod	6	12	['P1,1451 754 1608 783']
4	Paci?c	Pacific	NN	MISC	paci?c	nn	6	12	['P1,1617 752 1723 781']
5	coast	coast	NN	O	coast	nn	6	12	['P1,1731 756 1814 780']
6	nerineid	nerineid	NN	O	nerineid	nsubjpass	14	12	['P1,1823 750 1952 779']
7	of	of	IN	O	of	_	0	12	['P1,198 809 233 838']
8	younger	younger	JJR	O	younger	prep_of	6	12	['P1,248 817 378 845']
9	than	than	IN	O	than	_	0	12	['P1,397 807 469 836']
10	Turonian	Turonian	JJ	MISC	turonian	amod	11	12	['P1,488 805 639 835']
11	age	age	NN	O	age	prep_than	8	12	['P1,659 813 711 840']
12	has	has	VBZ	O	have	aux	14	12	['P1,731 804 784 832']
13	been	been	VBN	O	be	auxpass	14	12	['P1,804 803 877 831']
14	found	found	VBN	O	find	_	0	12	['P1,897 801 999 830']
15	.	.	.	O	.	_	0	12	['P1,897 801 999 830']

1	Four	Four	CD	NUMBER	four	num	2	13	['P1,1021 801 1102 829']
2	species	species	NNS	O	species	nsubjpass	9	13	['P1,1121 799 1229 835']
3	originally	originally	RB	O	originally	advmod	4	13	['P1,1250 797 1402 833']
4	described	described	VBN	O	describe	partmod	2	13	['P1,1422 795 1572 825']
5	as	as	IN	O	as	_	0	13	['P1,1592 803 1623 823']
6	Nerinea	Nerinea	NNP	LOCATION	Nerinea	prep_as	4	13	['P1,1643 796 1767 822']
7	have	have	VBP	O	have	aux	9	13	['P1,1786 793 1860 821']
8	been	been	VBN	O	be	auxpass	9	13	['P1,1879 792 1953 820']
9	reallocated	reallocated	VBN	O	reallocate	_	0	13	['P1,198 850 371 879']
10	to	to	TO	O	to	_	0	13	['P1,385 853 416 878']
11	neotaenioglossan	neotaenioglossan	JJ	O	neotaenioglossan	amod	12	13	['P1,431 847 706 883']
12	families	families	NNS	O	family	prep_to	9	13	['P1,719 845 850 874']
13	.	.	.	O	.	_	0	13	['P1,719 845 850 874']

1	Two	Two	CD	NUMBER	two	num	5	14	['P1,235 893 306 920']
2	new	new	JJ	O	new	amod	5	14	['P1,320 900 383 920']
3	Cretaceous	Cretaceous	JJ	MISC	cretaceous	amod	5	14	['P1,398 891 574 919']
4	cerithiform	cerithiform	NN	O	cerithiform	nn	5	14	['P1,588 887 767 917']
5	species	species	NNS	O	species	nsubj	17	14	['P1,781 886 898 922']
6	,	,	,	O	,	_	0	14	['P1,781 886 898 922']
7	which	which	WDT	O	which	nsubj	9	14	['P1,912 884 1008 913']
8	resemble	resemble	VBP	O	resemble	cop	9	14	['P1,1021 883 1160 912']
9	nerineids	nerineids	NNS	O	nerineid	rcmod	5	14	['P1,1175 881 1318 910']
10	in	in	IN	O	in	_	0	14	['P1,1332 881 1363 909']
11	having	having	VBG	O	have	prepc_in	9	14	['P1,1376 880 1484 915']
12	a	a	DT	O	a	det	15	14	['P1,1498 888 1515 907']
13	narrow	narrow	JJ	O	narrow	amod	15	14	['P1,1529 887 1645 907']
14	pleural	pleural	JJ	O	pleural	amod	15	14	['P1,1658 877 1770 913']
15	angle	angle	NN	O	angle	dobj	11	14	['P1,1783 876 1876 912']
16	,	,	,	O	,	_	0	14	['P1,1783 876 1876 912']
17	are	are	VBP	O	be	_	0	14	['P1,1891 884 1951 904']
18	:	:	:	O	:	_	0	14	['P1,1891 884 1951 904']
19	Potamidopsis	Potarnidopsi	NNP	PERSON	Potamidopsis	dep	17	14	['P1,199 933 425 968']
20	?	s?	.	O	?	_	0	14	['P1,199 933 425 968']

1	grovesi	grovesi	NN	O	grovesus	_	0	15	['P1,437 933 548 967']
2	sp	sp	NN	O	sp	dep	1	15	['P1,562 939 603 966']
3	.	.	.	O	.	_	0	15	['P1,562 939 603 966']

1	nov.	nov.	RB	DATE	nov.	dep	5	16	['P1,619 939 697 963']
2	,	,	,	O	,	_	0	16	['P1,619 939 697 963']
3	a	a	DT	O	a	det	5	16	['P1,713 938 730 957']
4	possible	possible	JJ	O	possible	amod	5	16	['P1,743 927 870 964']
5	potarnidid	potamidid	NN	O	potarnidid	_	0	16	['P1,884 925 1050 962']
6	of	of	IN	O	of	_	0	16	['P1,1063 924 1100 953']
7	Early	Early	JJ	O	early	amod	12	16	['P1,1109 924 1196 959']
8	Cretaceous	Cretaceous	JJ	O	cretaceous	amod	12	16	['P1,1209 924 1387 952']
9	(	(	NN	O	(	nn	12	16	['P1,1402 920 1618 957']
10	Hauterivian	Hauterivian	JJ	O	hauterivian	amod	12	16	['P1,1402 920 1618 957']
11	)	)	NN	O	)	nn	12	16	['P1,1402 920 1618 957']
12	age	age	NN	O	age	prep_of	5	16	['P1,1633 928 1686 955']
13	from	from	IN	O	from	_	0	16	['P1,1700 918 1778 947']
14	near	near	IN	O	near	dep	23	16	['P1,1791 926 1861 946']
15	Ono	Ono	NNP	O	Ono	nn	18	16	['P1,1875 917 1953 950']
16	,	,	,	O	,	_	0	16	['P1,1875 917 1953 950']
17	northern	northern	JJ	O	northern	amod	18	16	['P1,199 975 338 1004']
18	California	California	NNP	LOCATION	California	pobj	14	16	['P1,349 973 520 1006']
19	,	,	,	O	,	_	0	16	['P1,349 973 520 1006']
20	and	and	CC	O	and	_	0	16	['P1,531 972 590 1000']
21	Diozoptyxis	Diozoptyxis	NNP	O	Diozoptyxis	dep	23	16	['P1,600 972 789 1006']
22	ursana	ursana	NN	O	ursana	nn	23	16	['P1,799 978 902 998']
23	sp	sp	NN	O	sp	prep_from	5	16	['P1,912 977 954 1004']
24	.	.	.	O	.	_	0	16	['P1,912 977 954 1004']

1	nov.	nov.	RB	DATE	nov.	dep	4	17	['P1,966 976 1044 1000']
2	,	,	,	O	,	_	0	17	['P1,966 976 1044 1000']
3	a	a	DT	O	a	det	4	17	['P1,1055 975 1074 995']
4	campanilid	campanilid	NN	O	campanilid	_	0	17	['P1,1083 965 1261 1001']
5	of	of	IN	O	of	_	0	17	['P1,1271 964 1307 993']
6	Late	Late	JJ	O	late	amod	9	17	['P1,1314 965 1386 992']
7	Cretaceous	Cretaceous	JJ	O	cretaceous	amod	9	17	['P1,1396 963 1573 991']
8	(	(	NN	O	(	nn	9	17	['P1,1584 958 1954 996']
9	Coniacian	Coniacian	NN	O	coniacian	prep_of	4	17	['P1,1584 958 1954 996']
10	.	?	.	O	.	_	0	17	['P1,1584 958 1954 996']

1	?	?	NN	O	?	_	0	18	['P1,1584 958 1954 996']
2	.	?	.	O	.	_	0	18	['P1,1584 958 1954 996']

1	Santonian	Santonian	JJ	MISC	santonian	amod	3	19	['P1,1584 958 1954 996']
2	)	)	NN	O	)	nn	3	19	['P1,1584 958 1954 996']
3	age	age	NN	O	age	_	0	19	['P1,200 1026 252 1053']
4	from	from	IN	O	from	_	0	19	['P1,266 1017 344 1045']
5	south-east	south-east	NN	O	south-east	prep_from	3	19	['P1,358 1015 521 1044']
6	of	of	IN	O	of	_	0	19	['P1,535 1013 570 1042']
7	Redding	Redding	NNP	PERSON	Redding	prep_of	3	19	['P1,582 1012 725 1048']
8	,	,	,	O	,	_	0	19	['P1,582 1012 725 1048']
9	Shasta	Shasta	NNP	ORGANIZATION	Shasta	nn	10	19	['P1,742 1011 846 1040']
10	Co.	Co.	NNP	ORGANIZATION	Co.	prep_of	3	19	['P1,860 1011 926 1043']
11	,	,	,	O	,	_	0	19	['P1,860 1011 926 1043']
12	and	and	CC	O	and	_	0	19	['P1,941 1009 1000 1038']
13	Chico	Chico	NNP	LOCATION	Chico	nn	14	19	['P1,1015 1008 1109 1037']
14	Creek	Creek	NNP	LOCATION	Creek	prep_of	3	19	['P1,1124 1007 1227 1040']
15	,	,	,	O	,	_	0	19	['P1,1124 1007 1227 1040']
16	Butte	Butte	NNP	ORGANIZATION	Butte	nn	20	19	['P1,1242 1007 1329 1034']
17	Co.	Co.	NNP	ORGANIZATION	Co.	nn	20	19	['P1,1344 1005 1410 1038']
18	,	,	,	O	,	_	0	19	['P1,1344 1005 1410 1038']
19	northern	northern	JJ	O	northern	amod	20	19	['P1,1425 1004 1565 1032']
20	California	California	NNP	LOCATION	California	appos	14	19	['P1,1580 1001 1751 1031']
21	.	.	.	O	.	_	0	19	['P1,1580 1001 1751 1031']

1	Diozoptyxis	Diozoptyxis	NNP	O	Diozoptyxis	nn	2	20	['P1,1767 1001 1955 1036']
2	ursana	ursana	NN	O	ursana	nsubj	6	20	['P1,201 1068 303 1087']
3	is	is	VBZ	O	be	cop	6	20	['P1,316 1058 339 1086']
4	the	the	DT	O	the	det	6	20	['P1,353 1057 401 1085']
5	earliest	earliest	JJS	O	earliest	amod	6	20	['P1,415 1056 528 1085']
6	campanilid	eampanilid	NN	O	campanilid	_	0	20	['P1,541 1053 718 1090']
7	recognized	recognized	VBN	O	recognize	partmod	6	20	['P1,732 1051 902 1088']
8	from	from	IN	O	from	_	0	20	['P1,916 1051 994 1079']
9	North	North	NNP	LOCATION	North	nn	10	20	['P1,1007 1049 1107 1078']
10	America	America	NNP	LOCATION	America	prep_from	7	20	['P1,1119 1048 1264 1077']
11	.	.	.	O	.	_	0	20	['P1,1119 1048 1264 1077']

1	THIS	THis	NNS	O	this	nn	2	21	['P1,201 1184 294 1216']
2	paper	paper	NN	O	paper	nsubj	3	21	['P1,308 1191 409 1223']
3	concerns	concerns	VBZ	O	concern	_	0	21	['P1,419 1190 574 1214']
4	the	the	DT	O	the	det	5	21	['P1,585 1179 639 1212']
5	discovery	discovery	NN	O	discovery	dobj	3	21	['P1,651 1178 818 1218']
6	of	of	IN	O	of	_	0	21	['P1,829 1176 869 1209']
7	four	four	CD	NUMBER	four	num	10	21	['P1,876 1176 951 1209']
8	new	new	JJ	O	new	amod	10	21	['P1,961 1185 1032 1207']
9	gastropod	gastropod	NN	O	gastropod	nn	10	21	['P1,1043 1173 1223 1215']
10	species	species	NNS	O	species	prep_of	5	21	['P1,1235 1172 1368 1213']
11	:	:	:	O	:	_	0	21	['P1,1235 1172 1368 1213']
12	two	two	CD	NUMBER	two	num	13	21	['P1,1382 1175 1447 1203']
13	nerineids	nerineids	NNS	O	nerineid	conj_and	5	21	['P1,1459 1169 1629 1207']
14	,	?	,	O	,	_	0	21	['P1,1459 1169 1629 1207']
15	a	a	DT	O	a	det	16	21	['P1,1642 1178 1661 1201']
16	campanilid	campanilid	NN	O	campanilid	appos	13	21	['P1,1672 1166 1878 1208']
17	,	,	,	O	,	_	0	21	['P1,1672 1166 1878 1208']
18	and	and	CC	O	and	_	0	21	['P1,1891 1165 1957 1198']
19	a	a	DT	O	a	det	21	21	['P1,203 1240 222 1262']
20	possible	possible	JJ	O	possible	amod	21	21	['P1,243 1228 383 1270']
21	potarnidid	potamidid	NN	O	potarnidid	dobj	3	21	['P1,404 1226 587 1268']
22	from	from	IN	O	from	_	0	21	['P1,609 1225 695 1258']
23	non-carbonate	non-carbonate	JJ	O	non-carbonate	amod	26	21	['P1,716 1223 986 1260']
24	,	,	,	O	,	_	0	21	['P1,716 1223 986 1260']
25	Cretaceous	Cretaceous	JJ	O	cretaceous	amod	26	21	['P1,1009 1221 1206 1253']
26	rocks	rocks	NNS	O	rock	prep_from	21	21	['P1,1228 1218 1323 1251']
27	in	in	IN	O	in	_	0	21	['P1,1345 1217 1379 1250']
28	California	California	NNP	LOCATION	California	prep_in	26	21	['P1,1401 1215 1590 1249']
29	.	.	.	O	.	_	0	21	['P1,1401 1215 1590 1249']

1	Both	Both	DT	O	both	det	4	22	['P1,1615 1214 1701 1247']
2	new	new	JJ	O	new	amod	4	22	['P1,1722 1223 1793 1246']
3	nerineid	nerineid	JJ	O	nerineid	amod	4	22	['P1,1814 1211 1957 1245']
4	species	species	NNS	O	species	nsubj	5	22	['P1,204 1275 322 1316']
5	are	are	VBP	O	be	_	0	22	['P1,338 1283 392 1307']
6	of	of	IN	O	of	_	0	22	['P1,408 1273 447 1306']
7	Late	Late	JJ	O	late	amod	12	22	['P1,459 1274 538 1305']
8	Cretaceous	Cretaceous	JJ	O	cretaceous	amod	12	22	['P1,555 1272 751 1304']
9	(	(	NN	O	(	nn	12	22	['P1,767 1268 961 1310']
10	Turonian	Turonian	JJ	O	turonian	amod	12	22	['P1,767 1268 961 1310']
11	)	)	NN	O	)	nn	12	22	['P1,767 1268 961 1310']
12	age	age	NN	O	age	prep_of	5	22	['P1,978 1276 1045 1307']
13	.	.	.	O	.	_	0	22	['P1,978 1276 1045 1307']

1	The	The	DT	O	the	det	4	23	['P1,1064 1266 1132 1298']
2	?rst	first	JJ	O	?rst	amod	4	23	['P1,1148 1265 1217 1297']
3	new	new	JJ	O	new	amod	4	23	['P1,1232 1274 1302 1296']
4	species	species	NNS	O	species	nsubj	10	23	['P1,1319 1263 1449 1304']
5	,	,	,	O	,	_	0	23	['P1,1319 1263 1449 1304']
6	Aphanoptyxis	Aphanoptyxis	FW	O	aphanoptyxis	nn	7	23	['P1,1466 1262 1706 1302']
7	californica	californica	FW	O	californica	appos	4	23	['P1,1722 1259 1914 1300']
8	,	,	,	O	,	_	0	23	['P1,1722 1259 1914 1300']
9	is	is	VBZ	O	be	cop	10	23	['P1,1931 1257 1957 1290']
10	present	present	JJ	DATE	present	conj_and	10	23	['P1,203 1325 330 1362']
11	in	in	IN	O	in	_	0	23	['P1,343 1320 377 1352']
12	Turonian	Turonian	JJ	MISC	turonian	amod	14	23	['P1,390 1318 557 1352']
13	strata	strata	NN	O	stratum	nn	14	23	['P1,571 1321 671 1350']
14	north-east	north-east	NN	O	north-east	prep_in	10	23	['P1,684 1315 866 1348']
15	of	of	IN	O	of	_	0	23	['P1,879 1314 919 1347']
16	Redding	Redding	NN	LOCATION	redding	prep_of	14	23	['P1,929 1312 1089 1353']
17	,	,	,	O	,	_	0	23	['P1,929 1312 1089 1353']
18	as	as	RB	O	as	_	0	23	['P1,1104 1321 1139 1344']
19	well	well	RB	O	well	_	0	23	['P1,1153 1310 1223 1343']
20	as	as	IN	O	as	_	0	23	['P1,1237 1320 1272 1343']
21	near	near	IN	O	near	_	0	23	['P1,1286 1319 1364 1342']
