28	Stevens5	Stevens5	NNP	PERSON	Stevens5	conj_and	12	8	['P1,2014 713 2154 754']

1	ABSTRACT	ABSTRACT	NN	O	abstract	_	0	9	['P1,993 774 1167 811']

1	In	In	IN	O	in	_	0	10	['P1,512 873 540 895']
2	Sierra	Sierra	NNP	LOCATION	Sierra	nn	4	10	['P1,553 870 632 895']
3	Santa	Santa	NNP	LOCATION	Santa	nn	4	10	['P1,646 870 719 893']
4	Teresa	Teresa	NNP	LOCATION	Teresa	prep_in	20	10	['P1,731 869 826 897']
5	,	,	,	O	,	_	0	10	['P1,731 869 826 897']
6	about	about	IN	O	about	_	0	10	['P1,840 867 914 891']
7	20	20	CD	NUMBER	20	num	9	10	['P1,926 866 959 889']
8	km	km	NN	O	km	nn	9	10	['P1,972 865 1015 889']
9	southeast	southeast	NN	O	southeast	prep_about	4	10	['P1,1027 864 1150 888']
10	of	of	IN	O	of	_	0	10	['P1,1164 862 1194 886']
11	Hermosillo	Hermosillo	NNP	PERSON	Hermosillo	nn	15	10	['P1,1203 859 1360 887']
12	,	,	,	O	,	_	0	10	['P1,1203 859 1360 887']
13	Sonora	Sonora	NNP	LOCATION	Sonora	appos	15	10	['P1,1375 859 1475 886']
14	,	,	,	O	,	_	0	10	['P1,1375 859 1475 886']
15	Mexico	Mexico	NNP	LOCATION	Mexico	prep_of	9	10	['P1,1489 856 1597 883']
16	,	,	,	O	,	_	0	10	['P1,1489 856 1597 883']
17	Paleozoic	Paleozoic	JJ	MISC	paleozoic	amod	18	10	['P1,1611 853 1739 878']
18	strata	strata	NN	O	stratum	nsubjpass	20	10	['P1,1754 855 1825 877']
19	are	are	VBP	O	be	auxpass	20	10	['P1,1837 858 1878 875']
20	exposed	exposed	VBN	O	expose	_	0	10	['P1,413 913 524 944']
21	in	in	IN	O	in	_	0	10	['P1,537 912 563 936']
22	the	the	DT	O	the	det	24	10	['P1,576 912 617 935']
23	upper	upper	JJ	O	upper	amod	24	10	['P1,630 918 708 942']
24	plate	plate	NN	O	plate	prep_in	20	10	['P1,720 910 794 941']
25	,	,	,	O	,	_	0	10	['P1,720 910 794 941']
26	and	and	CC	O	and	_	0	10	['P1,808 908 857 932']
27	Mesozoic	Mesozoic	JJ	MISC	mesozoic	amod	28	10	['P1,870 906 1001 931']
28	rocks	rocks	NNS	O	rock	prep_in	20	10	['P1,1015 905 1088 929']
29	in	in	IN	O	in	_	0	10	['P1,1102 905 1127 928']
30	the	the	DT	O	the	det	32	10	['P1,1140 904 1181 928']
31	lower	lower	JJR	O	lower	amod	32	10	['P1,1196 903 1272 927']
32	plate	plate	NN	O	plate	prep_in	28	10	['P1,1285 901 1358 932']
33	,	,	,	O	,	_	0	10	['P1,1285 901 1358 932']
34	of	of	IN	O	of	_	0	10	['P1,1374 899 1404 924']
35	a	a	DT	O	a	det	38	10	['P1,1415 907 1429 923']
36	post-Early-Jurassic	post-Early-Jurassic	JJ	O	post-early-jurassic	amod	38	10	['P1,1441 895 1702 929']
37	thrust	thrust	NN	O	thrust	nn	38	10	['P1,1717 894 1794 918']
38	fault	fault	NN	O	fault	prep_of	24	10	['P1,1807 892 1876 916']
39	.	.	.	O	.	_	0	10	['P1,1807 892 1876 916']

1	Paleozoic	Paleozoic	JJ	MISC	paleozoic	amod	2	11	['P1,413 955 541 980']
2	rocks	rocks	NNS	O	rock	nsubjpass	8	11	['P1,554 954 625 978']
3	in	in	IN	O	in	_	0	11	['P1,638 953 664 977']
4	the	the	DT	O	the	det	6	11	['P1,674 952 715 976']
5	upper	upper	JJ	O	upper	amod	6	11	['P1,726 959 803 982']
6	plate	plate	NN	O	plate	prep_in	2	11	['P1,814 950 878 981']
7	are	are	VBP	O	be	auxpass	8	11	['P1,891 957 930 973']
8	divided	divided	VBN	O	divide	_	0	11	['P1,943 947 1042 972']
9	into	into	IN	O	into	_	0	11	['P1,1054 947 1104 971']
10	seven	seven	CD	NUMBER	seven	num	11	11	['P1,1118 953 1192 970']
11	units	units	NNS	O	unit	prep_into	8	11	['P1,1204 944 1275 969']
12	.	.	.	O	.	_	0	11	['P1,1204 944 1275 969']

1	Units	Units	NNS	O	unit	nsubj	7	12	['P1,1289 942 1360 967']
2	1	I	CD	NUMBER	1	num	1	12	['P1,1376 942 1385 965']
3	through	through	IN	O	through	_	0	12	['P1,1401 940 1504 970']
4	5	5	CD	NUMBER	5	prep_through	1	12	['P1,1516 940 1529 963']
5	are	are	VBP	O	be	cop	7	12	['P1,1544 946 1583 963']
6	about	about	IN	O	about	dep	7	12	['P1,1596 938 1669 962']
7	1,500-m	1,500-m	JJ	O	1,500-m	_	0	12	['P1,1685 936 1793 965']
8	thick	thick	JJ	O	thick	advmod	7	12	['P1,1804 934 1878 962']
9	,	,	,	O	,	_	0	12	['P1,1804 934 1878 962']
10	composed	composed	VBN	O	compose	dep	7	12	['P1,415 996 549 1028']
11	of	of	IN	O	of	_	0	12	['P1,559 996 590 1020']
12	shallow-water	shallow-water	JJ	O	shallow-water	amod	14	12	['P1,598 995 787 1020']
13	lime	lime	NN	O	lime	nn	14	12	['P1,798 993 856 1016']
14	mudstone	mudstone	NN	O	mudstone	prep_of	10	12	['P1,866 991 996 1015']
15	and	and	CC	O	and	_	0	12	['P1,1007 988 1055 1014']
16	minor	minor	JJ	O	minor	amod	17	12	['P1,1066 988 1145 1013']
17	wackestone	wackestone	NN	O	wackestone	conj_and	14	12	['P1,1155 987 1318 1013']
18	,	,	,	O	,	_	0	12	['P1,1155 987 1318 1013']
19	packstone	packstone	NN	O	packstone	conj_and	14	12	['P1,1330 983 1470 1015']
20	,	,	,	O	,	_	0	12	['P1,1330 983 1470 1015']
21	and	and	CC	O	and	_	0	12	['P1,1483 981 1530 1006']
22	bioclastic	bioclastic	JJ	O	bioclastic	amod	23	12	['P1,1541 979 1667 1005']
23	packstone	packstone	NN	O	packstone	conj_and	14	12	['P1,1680 978 1819 1009']
24	,	,	,	O	,	_	0	12	['P1,1680 978 1819 1009']
25	and	and	CC	O	and	_	0	12	['P1,1831 975 1880 1000']
26	range	range	NN	O	range	conj_and	14	12	['P1,415 1048 487 1071']
27	in	in	IN	O	in	_	0	12	['P1,499 1040 523 1063']
28	age	age	NN	O	age	prep_in	26	12	['P1,533 1046 578 1069']
29	from	from	IN	O	from	_	0	12	['P1,588 1038 653 1062']
30	Late	Late	JJ	O	late	amod	31	12	['P1,662 1038 721 1061']
31	Mississippian	Mississippian	NNP	O	Mississippian	prep_from	10	12	['P1,731 1034 914 1065']
32	to	to	TO	O	to	_	0	12	['P1,923 1037 948 1057']
33	Middle	Middle	NNP	LOCATION	Middle	nn	34	12	['P1,959 1031 1054 1056']
34	Pennsylvanian	Pennsylvanian	NNP	LOCATION	Pennsylvanian	prep_to	10	12	['P1,1064 1029 1264 1061']
35	.	.	.	O	.	_	0	12	['P1,1064 1029 1264 1061']

1	Unit	Unit	NN	O	unit	nsubj	3	13	['P1,1276 1027 1335 1052']
2	6	6	CD	NUMBER	6	num	1	13	['P1,1346 1026 1360 1050']
3	is	is	VBZ	O	be	_	0	13	['P1,1371 1026 1392 1049']
4	about	about	IN	O	about	advmod	3	13	['P1,1403 1025 1475 1049']
5	110	110	CD	NUMBER	110	pobj	4	13	['P1,1490 1024 1545 1047']
6	-	-	:	O	-	_	0	13	['P1,1490 1024 1545 1047']
7	to	to	TO	O	to	_	0	13	['P1,1556 1026 1581 1047']
8	120-m	120-m	JJ	O	120-m	amod	9	13	['P1,1595 1022 1677 1046']
9	thick	thick	JJ	O	thick	prep_to	3	13	['P1,1688 1020 1754 1044']
10	and	and	CC	O	and	_	0	13	['P1,1764 1019 1811 1043']
11	consists	con-sists	VBZ	O	consist	prep_to	3	13	['P1,1821 1026 1879 1042', 'P1,416 1083 472 1107']
12	of	of	IN	O	of	_	0	13	['P1,487 1081 517 1106']
13	a	a	DT	O	a	det	16	13	['P1,527 1089 541 1105']
14	distinctive	distinctive	JJ	O	distinctive	amod	16	13	['P1,555 1079 695 1105']
15	shallow-water	shallow-water	NN	O	shallow-water	nn	16	13	['P1,710 1078 901 1102']
16	packstone	packstone	NN	O	packstone	prep_of	11	13	['P1,913 1075 1049 1106']
17	with	with	IN	O	with	_	0	13	['P1,1062 1073 1121 1097']
18	abundant	abundant	JJ	O	abundant	amod	19	13	['P1,1136 1071 1258 1096']
19	fusulinids	fusulinids	NNS	O	fusulinid	prep_with	11	13	['P1,1273 1068 1404 1093']
20	and	and	CC	O	and	_	0	13	['P1,1420 1067 1467 1091']
21	pelmatozoan	pelmatozoan	NN	O	pelmatozoan	nn	22	13	['P1,1480 1066 1653 1097']
22	detritus	detritus	NN	O	detritus	conj_and	19	13	['P1,1667 1062 1775 1087']
23	.	.	.	O	.	_	0	13	['P1,1667 1062 1775 1087']

1	Unit	Unit	NN	O	unit	nsubj	14	14	['P1,1789 1060 1849 1085']
2	7	7	CD	NUMBER	7	num	1	14	['P1,1863 1061 1877 1084']
3	appears	appears	VBZ	O	appear	_	0	14	['P1,416 1131 516 1156']
4	to	to	TO	O	to	aux	5	14	['P1,529 1127 553 1147']
5	lie	lie	VB	O	lie	xcomp	3	14	['P1,567 1123 599 1146']
6	depositionally	depositionally	RB	O	depositionally	advmod	5	14	['P1,612 1120 800 1153']
7	on	on	IN	O	on	_	0	14	['P1,812 1127 845 1143']
8	unit	unit	NN	O	unit	prep_on	5	14	['P1,856 1118 909 1143']
9	6	6	CD	NUMBER	6	num	8	14	['P1,921 1118 936 1142']
10	and	and	CC	O	and	_	0	14	['P1,949 1117 998 1141']
11	is	is	VBZ	O	be	cop	14	14	['P1,1009 1116 1031 1141']
12	at	at	IN	O	at	advmod	14	14	['P1,1043 1119 1068 1140']
13	least	least	JJS	O	least	pobj	12	14	['P1,1079 1116 1139 1140']
14	610-m	610-m	JJ	O	610-m	conj_and	3	14	['P1,1152 1114 1237 1138']
15	thick	thick	JJ	O	thick	acomp	3	14	['P1,1250 1112 1323 1136']
16	.	.	.	O	.	_	0	14	['P1,1250 1112 1323 1136']

1	It	It	PRP	O	it	nsubj	2	15	['P1,1337 1112 1357 1134']
2	consists	consists	VBZ	O	consist	_	0	15	['P1,1370 1109 1473 1134']
3	of	of	IN	O	of	_	0	15	['P1,1487 1108 1517 1132']
4	relatively	relatively	RB	O	relatively	advmod	5	15	['P1,1526 1106 1651 1137']
5	deep-water	deep-water	JJ	O	deep-water	amod	7	15	['P1,1664 1105 1812 1136']
6	silty	silty	NN	O	silty	nn	7	15	['P1,1825 1102 1881 1133']
7	limestone	limestone	NN	O	limestone	prep_of	2	15	['P1,417 1167 552 1194']
8	,	,	,	O	,	_	0	15	['P1,417 1167 552 1194']
9	sandy	sandy	JJ	O	sandy	amod	10	15	['P1,564 1165 641 1194']
10	limestone	limestone	NN	O	limestone	prep_of	2	15	['P1,651 1164 787 1190']
11	,	,	,	O	,	_	0	15	['P1,651 1164 787 1190']
12	limy	limy	JJ	O	limy	amod	13	15	['P1,798 1161 859 1191']
13	siltstone	siltstone	NN	O	siltstone	appos	10	15	['P1,869 1160 987 1187']
14	,	,	,	O	,	_	0	15	['P1,869 1160 987 1187']
15	and	and	CC	O	and	_	0	15	['P1,998 1158 1047 1182']
16	limy	limy	JJ	O	limy	amod	19	15	['P1,1056 1158 1116 1188']
17	very	very	RB	O	very	advmod	18	15	['P1,1126 1164 1185 1186']
18	?ne-grained	fine-grained	JJ	O	?ne-grained	amod	19	15	['P1,1196 1153 1358 1185']
19	sandstone	sandstone	NN	O	sandstone	prep_of	2	15	['P1,1369 1151 1506 1179']
20	,	,	,	O	,	_	0	15	['P1,1369 1151 1506 1179']
21	and	and	CC	O	and	_	0	15	['P1,1518 1149 1565 1174']
22	interbedded	interbedded	JJ	O	interbedded	amod	23	15	['P1,1576 1146 1733 1172']
23	0.5	0.5	CD	NUMBER	0.5	prep_of	2	15	['P1,1743 1147 1781 1170']
24	to	to	TO	O	to	_	0	15	['P1,1794 1149 1818 1169']
25	2.5m-thick	2.5-m-thick	JJ	O	2.5m-thick	amod	26	15	['P1,1829 1145 1881 1169', 'P1,417 1207 520 1231']
26	layers	layers	NNS	O	layer	prep_to	2	15	['P1,529 1207 607 1236']
27	of	of	IN	O	of	_	0	15	['P1,617 1205 648 1229']
28	conglomerate	conglomerate	NN	O	conglomerate	prep_of	26	15	['P1,654 1204 834 1234']
29	and	and	CC	O	and	_	0	15	['P1,844 1202 892 1226']
30	calcarenite	calcarenite	NN	O	calcarenite	conj_and	28	15	['P1,900 1200 1052 1227']
31	,	,	,	O	,	_	0	15	['P1,900 1200 1052 1227']
32	commonly	commonly	RB	O	commonly	advmod	33	15	['P1,1062 1197 1203 1227']
33	containing	containing	VBG	O	contain	xcomp	2	15	['P1,1214 1195 1353 1224']
34	detrital	detrital	JJ	O	detrital	amod	35	15	['P1,1363 1193 1455 1217']
35	fusulinids	fusulinids	NNS	O	fusulinid	dobj	33	15	['P1,1467 1190 1603 1216']
36	.	.	.	O	.	_	0	15	['P1,1467 1190 1603 1216']

1	The	The	DT	O	the	det	3	16	['P1,1615 1190 1665 1213']
2	detrital	detrital	JJ	O	detrital	amod	3	16	['P1,1676 1188 1768 1212']
3	fusulinids	fusulin-ids	NNS	O	fusulinid	nsubj	9	16	['P1,1779 1186 1881 1211', 'P1,418 1249 455 1273']
4	are	are	VBP	O	be	cop	9	16	['P1,467 1256 506 1272']
5	late	late	JJ	O	late	amod	6	16	['P1,517 1248 564 1271']
6	Early	Early	JJ	O	early	dep	9	16	['P1,575 1246 648 1276']
7	or	or	CC	O	or	_	0	16	['P1,658 1253 686 1269']
8	Middle	Middle	NN	LOCATION	middle	conj_or	9	16	['P1,696 1244 792 1268']
9	Permian	Permian	NNP	LOCATION	Permian	_	0	16	['P1,802 1243 914 1267']
10	in	in	IN	O	in	_	0	16	['P1,925 1242 950 1265']
11	age	age	NN	O	age	prep_in	9	16	['P1,961 1248 1006 1271']
12	and	and	CC	O	and	_	0	16	['P1,1018 1240 1066 1264']
13	considered	considered	VBN	O	consider	conj_and	9	16	['P1,1076 1238 1220 1264']
14	to	to	TO	O	to	aux	15	16	['P1,1230 1242 1255 1261']
15	indicate	indicate	VB	O	indicate	xcomp	13	16	['P1,1267 1236 1371 1260']
16	the	the	DT	O	the	det	18	16	['P1,1383 1235 1422 1258']
17	approximate	approximate	JJ	O	approximate	amod	18	16	['P1,1435 1233 1599 1263']
18	age	age	NN	O	age	dobj	15	16	['P1,1612 1238 1656 1261']
19	of	of	IN	O	of	_	0	16	['P1,1668 1230 1698 1253']
20	deposition	deposition	NN	O	deposition	prep_of	18	16	['P1,1706 1228 1844 1259']
21	of	of	IN	O	of	_	0	16	['P1,1855 1227 1886 1250']
22	unit	unit	NN	O	unit	prep_of	20	16	['P1,417 1289 469 1314']
23	7	7	CD	NUMBER	7	num	22	16	['P1,479 1289 500 1313']
24	.	.	.	O	.	_	0	16	['P1,479 1289 500 1313']

1	The	The	DT	O	the	det	4	17	['P1,518 1329 569 1354']
2	lower	lower	JJR	O	lower	amod	4	17	['P1,582 1329 657 1353']
3	plate	plate	NN	O	plate	nn	4	17	['P1,668 1327 731 1360']
4	rocks	rocks	NNS	O	rock	nsubj	5	17	['P1,742 1326 814 1351']
5	consist	consist	VBP	O	consist	_	0	17	['P1,825 1324 918 1350']
6	of	of	IN	O	of	_	0	17	['P1,929 1323 960 1349']
7	at	at	IN	O	at	quantmod	9	17	['P1,968 1327 990 1348']
8	least	least	JJS	O	least	mwe	7	17	['P1,1003 1323 1063 1347']
9	544	544	CD	NUMBER	544	num	10	17	['P1,1075 1322 1122 1347']
10	m	m	NN	O	m	prep_of	5	17	['P1,1134 1328 1160 1345']
11	of	of	IN	O	of	_	0	17	['P1,1171 1320 1201 1345']
12	Upper	Upper	NNP	O	Upper	nn	13	17	['P1,1209 1320 1293 1351']
13	Triassic	Triassic	NNP	O	Triassic	prep_of	10	17	['P1,1304 1316 1407 1342']
14	and	and	CC	O	and	_	0	17	['P1,1421 1315 1467 1340']
15	Lower	Lower	NNP	O	Lower	nn	18	17	['P1,1479 1315 1565 1339']
16	Jurassic	Jurassic	JJ	O	jurassic	amod	18	17	['P1,1576 1312 1680 1338']
17	strata	strata	NN	O	stratum	nn	18	17	['P1,1693 1314 1764 1336']
18	overlain	overlain	NN	O	overlain	conj_and	13	17	['P1,1776 1309 1884 1335']
19	by	by	IN	O	by	dep	5	17	['P1,418 1373 452 1405']
20	about	about	IN	O	about	_	0	17	['P1,462 1373 535 1398']
21	600	600	CD	NUMBER	600	num	22	17	['P1,544 1372 592 1396']
22	m	m	NN	O	m	prep_about	5	17	['P1,602 1378 628 1395']
23	of	of	IN	O	of	_	0	17	['P1,637 1369 668 1395']
24	Mesozoic	Mesozoic	JJ	MISC	mesozoic	amod	26	17	['P1,674 1368 801 1394']
25	andesitic	andesitic	JJ	O	andesitic	amod	26	17	['P1,811 1366 928 1393']
26	rocks	rocks	NNS	O	rock	prep_of	22	17	['P1,938 1365 1017 1390']
27	.	.	.	O	.	_	0	17	['P1,938 1365 1017 1390']

1	Upper	Upper	NNP	O	Upper	nn	2	18	['P1,1027 1365 1110 1396']
2	Triassic	Triassic	NNP	O	Triassic	nsubj	8	18	['P1,1119 1362 1223 1388']
3	and	and	CC	O	and	_	0	18	['P1,1234 1361 1281 1386']
4	the	the	DT	O	the	det	7	18	['P1,1291 1360 1330 1385']
5	Lower	Lower	NNP	MISC	Lower	nn	7	18	['P1,1340 1360 1427 1384']
6	Jurassic	Jurassic	JJ	MISC	jurassic	amod	7	18	['P1,1436 1356 1539 1382']
7	strata	strata	NN	O	stratum	conj_and	2	18	['P1,1551 1358 1622 1380']
8	consist	consist	VBP	O	consist	_	0	18	['P1,1631 1353 1723 1379']
9	of	of	IN	O	of	_	0	18	['P1,1732 1352 1762 1377']
10	a	a	DT	O	a	det	11	18	['P1,1769 1360 1783 1377']
11	variety	variety	NN	O	variety	prep_of	8	18	['P1,1792 1351 1884 1382']
12	of	of	IN	O	of	_	0	18	['P1,420 1415 451 1441']
13	rock	rock	NN	O	rock	nn	14	18	['P1,461 1414 520 1440']
14	types	types	NNS	O	type	prep_of	11	18	['P1,533 1417 604 1445']
15	including	including	VBG	O	include	_	0	18	['P1,619 1411 746 1443']
16	argillite	argillite	NN	O	argillite	prep_including	14	18	['P1,760 1409 873 1442']
17	,	,	,	O	,	_	0	18	['P1,760 1409 873 1442']
18	siltstone	siltstone	NN	O	siltstone	appos	16	18	['P1,888 1408 1009 1436']
19	,	,	,	O	,	_	0	18	['P1,888 1408 1009 1436']
20	quartzitic	quartzitic	JJ	O	quartzitic	amod	21	18	['P1,1024 1405 1151 1438']
21	siltstone	siltstone	NN	O	siltstone	appos	18	18	['P1,1166 1404 1286 1432']
22	,	,	,	O	,	_	0	18	['P1,1166 1404 1286 1432']
23	limy	limy	JJ	O	limy	amod	24	18	['P1,1302 1402 1362 1433']
24	siltstone	siltstone	NN	O	siltstone	appos	18	18	['P1,1377 1400 1497 1429']
25	,	,	,	O	,	_	0	18	['P1,1377 1400 1497 1429']
26	sandstone	sandstone	NN	O	sandstone	appos	18	18	['P1,1513 1397 1653 1426']
27	,	,	,	O	,	_	0	18	['P1,1513 1397 1653 1426']
28	limy	limy	JJ	O	limy	amod	29	18	['P1,1668 1395 1729 1427']
29	sandstone	sandstone	NN	O	sandstone	appos	18	18	['P1,1744 1393 1885 1422']
30	,	,	,	O	,	_	0	18	['P1,1744 1393 1885 1422']
31	quartzite	quartzite	NN	O	quartzite	appos	18	18	['P1,421 1457 543 1490']
32	,	,	,	O	,	_	0	18	['P1,421 1457 543 1490']
33	conglomerate	conglomerate	NN	O	conglomerate	appos	18	18	['P1,554 1455 742 1487']
34	,	,	,	O	,	_	0	18	['P1,554 1455 742 1487']
35	conglomeratic	conglomeratic	JJ	O	conglomeratic	amod	36	18	['P1,753 1450 942 1484']
36	sandstone	sandstone	NN	O	sandstone	appos	18	18	['P1,953 1449 1091 1478']
37	,	,	,	O	,	_	0	18	['P1,953 1449 1091 1478']
38	sandy	sandy	JJ	O	sandy	amod	39	18	['P1,1103 1447 1178 1479']
39	calcarenite	calcarenite	NN	O	calcarenite	appos	18	18	['P1,1189 1444 1340 1474']
40	,	,	,	O	,	_	0	18	['P1,1189 1444 1340 1474']
41	sandy	sandy	JJ	O	sandy	amod	42	18	['P1,1352 1442 1428 1474']
42	limestone	limestone	NN	O	limestone	appos	18	18	['P1,1438 1441 1574 1470']
43	,	,	,	O	,	_	0	18	['P1,1438 1441 1574 1470']
44	calcarenite	calcarenite	NN	O	calcarenite	appos	18	18	['P1,1585 1437 1736 1467']
45	,	,	,	O	,	_	0	18	['P1,1585 1437 1736 1467']
46	lime	lime	NN	O	lime	nn	47	18	['P1,1748 1436 1805 1461']
47	mudstone	mud-ston	NN	O	mudstone	appos	18	18	['P1,1815 1434 1885 1460', 'P1,422 1504 499 1530']
48	,	e,	,	O	,	_	0	18	['P1,1815 1434 1885 1460', 'P1,422 1504 499 1530']
49	wackestone	wackestone	NN	O	wackestone	appos	18	18	['P1,513 1498 678 1527']
50	,	,	,	O	,	_	0	18	['P1,513 1498 678 1527']
51	bioclastic	bioclastic	JJ	O	bioclastic	amod	52	18	['P1,691 1495 820 1522']
52	packstone	packstone	NN	O	packstone	appos	18	18	['P1,834 1494 977 1526']
53	,	,	,	O	,	_	0	18	['P1,834 1494 977 1526']
